case_id,case_number,date_time,primary_type,description,location_description,district,ward,criminal_id,
10303611,HY491805,11/06/2015 03:30:00 PM,NARCOTICS,POSS: CRACK,STREET,2,3,66,
10303613,HY491771,11/06/2015 01:09:00 PM,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE PORCH/HALLWAY,6,18,12,
10303620,HY491826,11/06/2015 03:32:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,7,16,70,
10303625,HY491823,11/06/2015 03:09:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,42,68,
10303630,HY491811,11/06/2015 03:57:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),11,24,47,
10303633,HY491849,11/06/2015 04:00:00 PM,ASSAULT,SIMPLE,DAY CARE CENTER,3,20,57,
10303638,HY491712,11/06/2015 02:30:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,4,7,18,
10303647,HY491930,11/06/2015 04:05:00 PM,THEFT,RETAIL THEFT,GROCERY FOOD STORE,12,2,25,
10303654,HY491914,11/06/2015 05:15:00 PM,CRIMINAL TRESPASS,TO LAND,APARTMENT,2,3,133,
10303659,HY491929,11/06/2015 05:00:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,4,7,18,
10303667,HY491829,11/06/2015 03:45:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,2,68,
10303672,HY491911,11/06/2015 02:38:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,6,6,15,
10303701,HY491877,11/06/2015 01:15:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,8,13,96,
10303712,HY492079,11/06/2015 06:36:00 PM,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,11,27,7,
10303716,HY491906,11/06/2015 05:12:00 PM,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,11,27,7,
10303735,HY492029,11/06/2015 05:58:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,8,15,27,
10303748,HY492035,11/06/2015 06:18:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,10,22,36,
10303772,HY492107,11/06/2015 06:59:00 PM,OTHER OFFENSE,PAROLE VIOLATION,STREET,7,17,86,
10303773,HY492092,11/06/2015 07:15:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA STATION,1,42,45,
10303777,HY492048,11/06/2015 05:15:00 PM,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,12,27,30,
10303782,HY492157,11/06/2015 08:15:00 PM,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,1,2,23,
10303788,HY492119,11/06/2015 07:17:00 PM,ASSAULT,SIMPLE,RESTAURANT,1,42,53,
10303803,HY492156,11/06/2015 08:13:00 PM,NARCOTICS,POSS: SYNTHETIC DRUGS,SIDEWALK,6,21,12,
10303815,HY492183,11/06/2015 08:06:00 PM,NARCOTICS,POSS: CRACK,STREET,7,17,5,
10303821,HY492200,11/06/2015 08:10:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENTIAL YARD (FRONT/BACK),12,2,10,
10303826,HY492174,11/06/2015 07:25:00 PM,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,11,28,7,
10303842,HY492207,11/06/2015 09:00:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),8,18,27,
10303846,HY492204,11/06/2015 08:38:00 PM,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,PARKING LOT/GARAGE(NON.RESID.),6,8,12,
10303851,HY492125,11/06/2015 05:10:00 PM,NARCOTICS,POSS: CRACK,RESIDENCE,11,28,7,
10303855,HY492177,11/06/2015 08:15:00 PM,NARCOTICS,POSS: CRACK,STREET,6,17,12,
10303870,HY492224,11/06/2015 09:20:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,6,18,12,
10303872,HY492118,11/06/2015 04:31:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,3,5,44,
10303892,HY492117,11/06/2015 07:20:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,6,17,15,
10303899,HY492291,11/06/2015 10:20:00 PM,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,11,27,7,
10303906,HY492261,11/06/2015 09:25:00 PM,BATTERY,SIMPLE,APARTMENT,2,3,33,
10303911,HY492290,11/06/2015 10:25:00 PM,NARCOTICS,POSS: HALLUCINOGENS,PARKING LOT/GARAGE(NON.RESID.),11,24,7,
10303913,HY492311,11/06/2015 10:25:00 PM,BATTERY,SIMPLE,APARTMENT,11,28,47,
10303917,HY492106,11/06/2015 07:31:00 PM,THEFT,RETAIL THEFT,GROCERY FOOD STORE,10,25,2,
10303918,HY492316,11/06/2015 09:51:00 PM,NARCOTICS,CONT SUBS:FAIL TO MAINT RECORD,VEHICLE NON-COMMERCIAL,12,27,10,
10303920,HY492249,11/06/2015 09:39:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,4,10,20,
10303924,HY492292,11/06/2015 10:39:00 PM,BATTERY,SIMPLE,SIDEWALK,6,17,31,
10303932,HY492180,11/06/2015 08:13:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,17,122,
10303934,HY492309,11/06/2015 10:30:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,8,13,27,
10303935,HY492277,11/06/2015 08:39:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,9,16,82,
10303943,HY492312,11/06/2015 10:45:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,11,28,7,
10303952,HY492297,11/06/2015 10:31:00 PM,BATTERY,SIMPLE,GAS STATION,6,21,31,
10303955,HY492223,11/06/2015 08:15:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,7,17,5,
10303956,HY492350,11/06/2015 10:37:00 PM,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,10,28,36,
10303958,HY492184,11/06/2015 07:30:00 PM,BATTERY,PRO EMP HANDS NO/MIN INJURY,HOSPITAL BUILDING/GROUNDS,12,32,30,
10303960,HY492265,11/06/2015 09:50:00 PM,THEFT,RETAIL THEFT,GROCERY FOOD STORE,1,2,68,
10303965,HY492361,11/06/2015 11:02:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,6,18,12,
10303966,HY492380,11/07/2015 12:03:00 AM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,10,12,77,
10303976,HY492357,11/06/2015 11:35:00 AM,BATTERY,SIMPLE,RESIDENCE,7,3,3,
10303985,HY492400,11/06/2015 11:14:00 PM,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),10,12,145,
10303995,HY492338,11/06/2015 11:35:00 PM,ASSAULT,AGGRAVATED: HANDGUN,STREET,10,28,110,
10304011,HY492374,11/07/2015 12:10:00 AM,ASSAULT,AGGRAVATED: OTHER FIREARM,APARTMENT,11,28,17,
10304013,HY492352,11/06/2015 11:33:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,8,14,42,
10304014,HY492435,11/07/2015 01:40:00 AM,OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,STREET,7,17,86,
10304015,HY492420,11/07/2015 01:19:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,8,15,27,
10304016,HY492344,11/06/2015 10:37:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,7,3,5,
10304025,HY492419,11/07/2015 01:02:00 AM,ASSAULT,SIMPLE,RESIDENCE,4,7,80,
10304027,HY492390,11/07/2015 12:22:00 AM,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,10,22,99,
10304030,HY492387,11/06/2015 11:46:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,14,26,78,
10304031,HY492370,11/06/2015 10:57:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,6,6,31,
10304033,HY492313,11/06/2015 11:17:00 PM,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,7,15,161,
10304034,HY492395,11/06/2015 10:33:00 PM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,HIGHWAY/EXPRESSWAY,6,6,137,
10304035,HY492409,11/07/2015 01:20:00 AM,PROSTITUTION,SOLICIT FOR PROSTITUTE,STREET,7,15,161,
10304036,HY492401,11/07/2015 12:31:00 AM,NARCOTICS,POSS: COCAINE,STREET,12,25,10,
10304037,HY492343,11/06/2015 11:50:00 PM,PROSTITUTION,SOLICIT FOR PROSTITUTE,STREET,7,15,161,
10304039,HY492358,11/07/2015 12:55:00 AM,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,7,15,161,
10304040,HY492241,11/06/2015 09:46:00 PM,PROSTITUTION,SOLICIT FOR PROSTITUTE,STREET,7,15,161,
10304043,HY492421,11/07/2015 01:11:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,24,47,
10304048,HY492259,11/06/2015 10:20:00 PM,PROSTITUTION,SOLICIT FOR PROSTITUTE,STREET,7,15,161,
10304061,HY492460,11/07/2015 02:30:00 AM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,6,6,81,
10304069,HY492467,11/07/2015 02:25:00 AM,BATTERY,SIMPLE,ALLEY,3,5,60,
10304071,HY492452,11/07/2015 02:11:00 AM,BATTERY,SIMPLE,APARTMENT,11,24,47,
10304074,HY492472,11/07/2015 03:13:00 AM,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,7,16,22,
10304076,HY492465,11/07/2015 02:36:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,7,17,3,
10304088,HY491053,11/06/2015 12:30:00 AM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,9,3,28,
10304097,HY492498,11/07/2015 02:44:00 AM,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,11,28,158,
10304103,HY492459,11/07/2015 02:38:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,9,12,28,
10304105,HY492523,11/07/2015 03:45:00 AM,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,7,17,161,
10304108,HY492524,11/07/2015 04:21:00 AM,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,7,17,161,
10304109,HY492525,11/07/2015 04:35:00 AM,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,7,6,161,
10304110,HY492500,11/07/2015 03:37:00 AM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,10,22,77,
10304120,HY492405,11/06/2015 11:30:00 PM,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,10,24,16,
10304126,HY492468,11/07/2015 02:24:00 AM,ASSAULT,SIMPLE,SIDEWALK,14,1,123,
10304155,HY492564,11/06/2015 10:30:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),8,13,116,
10304164,HY492593,11/06/2015 01:00:00 PM,THEFT,$500 AND UNDER,RESIDENCE,12,2,25,
10304190,HY492606,11/07/2015 08:35:00 AM,NARCOTICS,POSS: HEROIN(WHITE),TAVERN/LIQUOR STORE,11,27,7,
10304210,HY492710,11/07/2015 09:20:00 AM,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,5,9,97,
10304211,HY492551,11/07/2015 05:20:00 AM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,7,6,101,
10304226,HY492652,11/07/2015 09:12:00 AM,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,6,17,85,
10304232,HY492637,11/07/2015 09:02:00 AM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,5,9,151,
10304241,HY492668,11/07/2015 09:25:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,7,6,3,
10304250,HY492770,11/07/2015 10:35:00 AM,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,11,27,7,
10304253,HY492727,11/07/2015 10:20:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,2,3,66,
10304265,HY492729,11/07/2015 10:47:00 AM,ASSAULT,SIMPLE,OTHER,9,16,69,
10304266,HY492771,11/07/2015 10:55:00 AM,NARCOTICS,POSS: HEROIN(WHITE),ABANDONED BUILDING,11,27,7,
10304267,HY492575,11/07/2015 07:30:00 AM,BATTERY,SIMPLE,RESTAURANT,4,7,13,
10304268,HY492774,11/07/2015 10:45:00 AM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,4,10,35,
10304282,HY492569,11/07/2015 07:00:00 AM,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,5,9,9,
10304286,HY492759,11/02/2015 05:15:00 PM,BATTERY,SIMPLE,LIBRARY,12,1,30,
10304295,HY492706,09/15/2015 11:38:00 AM,THEFT,OVER $500,DEPARTMENT STORE,1,2,68,
10304297,HY492806,11/07/2015 10:07:00 AM,NARCOTICS,POSS: HALLUCINOGENS,RESIDENCE,11,28,7,
10304298,HY492825,11/07/2015 10:45:00 AM,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,11,27,7,
10304302,HY492820,11/07/2015 10:55:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,8,14,27,
10304303,HY492831,11/07/2015 11:45:00 AM,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,11,2,7,
10304304,HY492829,11/07/2015 10:44:00 AM,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,5,34,8,
10304318,HY492804,11/07/2015 11:07:00 AM,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,11,2,7,
10304323,HY492851,11/07/2015 11:45:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,8,15,27,
10304340,HY492793,10/28/2015 09:30:00 AM,ROBBERY,ARMED: HANDGUN,SIDEWALK,2,3,107,
10304341,HY492891,11/07/2015 12:25:00 PM,BATTERY,SIMPLE,SIDEWALK,11,28,47,
10304355,HY492880,11/07/2015 12:10:00 PM,NARCOTICS,POSS: COCAINE,STREET,8,18,27,
10304363,HY492813,11/07/2015 11:30:00 AM,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,10,24,36,
10304386,HY492726,11/07/2015 10:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,10,22,16,
10304400,HY492914,11/07/2015 12:30:00 PM,OTHER OFFENSE,PAROLE VIOLATION,ABANDONED BUILDING,5,34,151,
10304405,HY492928,11/07/2015 01:15:00 PM,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,1,3,23,
10304413,HY492258,11/06/2015 10:12:00 PM,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,7,15,161,
10304414,HY492954,11/07/2015 01:30:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,10,24,36,
10304415,HY492866,11/07/2015 10:40:00 AM,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,RESIDENCE,6,18,49,
10304416,HY492271,11/06/2015 10:30:00 PM,PROSTITUTION,SOLICIT FOR BUSINESS,SIDEWALK,7,15,161,
10304419,HY492250,11/06/2015 09:58:00 PM,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,7,15,161,
10304420,HY492348,11/06/2015 11:52:00 PM,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,7,15,161,
10304422,HY492788,11/07/2015 11:10:00 AM,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,3,20,57,
10304433,HY492975,11/07/2015 01:30:00 PM,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,10,24,4,
10304440,HY492955,11/07/2015 01:35:00 PM,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,11,24,67,
10304445,HY492999,11/07/2015 01:50:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),9,3,112,
10304463,HY492942,11/07/2015 12:51:00 PM,NARCOTICS,FOUND SUSPECT NARCOTICS,APARTMENT,9,12,82,
10304472,HY492943,11/07/2015 01:20:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,11,28,144,
10304477,HY492990,11/07/2015 01:24:00 PM,GAMBLING,GAME/CARDS,RESIDENTIAL YARD (FRONT/BACK),7,17,41,
10304487,HY493088,11/07/2015 03:03:00 PM,NARCOTICS,POSS: CRACK,VACANT LOT/LAND,9,16,82,
10304491,HY493111,11/07/2015 02:19:00 PM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,1,42,127,
10304493,HY493094,11/07/2015 02:40:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,6,21,12,
10304494,HY493016,11/07/2015 02:25:00 PM,THEFT,OVER $500,CTA BUS STOP,8,18,96,
10304505,HY493133,11/07/2015 03:09:00 PM,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE PORCH/HALLWAY,5,34,8,
10304526,HY493127,11/07/2015 03:00:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,42,68,
10304527,HY493065,11/07/2015 02:42:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,2,4,33,
10304535,HY493167,11/07/2015 04:15:00 PM,NARCOTICS,POSS: COCAINE,STREET,8,16,27,
10304542,HY493170,11/07/2015 04:20:00 PM,ASSAULT,SIMPLE,OTHER,11,24,17,
10304546,HY493091,11/07/2015 02:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,6,17,31,
10304547,HY493154,11/07/2015 03:30:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,8,13,96,
10304561,HY493119,11/07/2015 02:55:00 PM,NARCOTICS,POSS: HEROIN(WHITE),STREET,2,4,66,
10304589,HY493245,11/07/2015 04:13:00 PM,OTHER OFFENSE,PAROLE VIOLATION,STREET,11,37,67,
10304599,HY493252,11/07/2015 05:20:00 PM,CRIMINAL TRESPASS,TO LAND,OTHER,11,28,50,
10304611,HY493093,11/07/2015 01:36:00 PM,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,PARK PROPERTY,2,4,58,
10304616,HY492075,11/06/2015 09:11:00 PM,PROSTITUTION,SOLICIT FOR PROSTITUTE,STREET,7,16,161,
10304618,HY492416,11/07/2015 01:32:00 AM,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,7,15,161,
10304623,HY493312,11/07/2015 04:24:00 PM,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,10,22,36,
10304630,HY493305,11/07/2015 05:57:00 PM,BATTERY,SIMPLE,APARTMENT,12,27,30,
10304632,HY493270,11/07/2015 06:13:00 PM,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,11,28,7,
10304647,HY493284,11/07/2015 05:25:00 PM,ASSAULT,PRO EMP HANDS NO/MIN INJURY,RESIDENCE PORCH/HALLWAY,12,2,54,
10304652,HY493263,11/07/2015 05:55:00 PM,BATTERY,SIMPLE,SMALL RETAIL STORE,8,23,14,
10304655,HY493343,11/07/2015 07:20:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,11,28,7,
10304695,HY493395,11/07/2015 07:39:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,9,14,82,
10304698,HY493355,11/07/2015 07:26:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,6,6,12,
10304706,HY493390,11/07/2015 08:00:00 PM,NARCOTICS,POSS: HALLUCINOGENS,STREET,6,17,12,
10304709,HY493340,11/07/2015 07:05:00 PM,THEFT,RETAIL THEFT,DRUG STORE,12,28,25,
10304715,HY493401,11/07/2015 07:36:00 PM,NARCOTICS,POSS: CRACK,SIDEWALK,4,7,20,
10304716,HY493315,11/07/2015 04:40:00 PM,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,5,9,151,
10304718,HY493407,11/07/2015 06:14:00 PM,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,3,5,32,
10304726,HY493386,11/07/2015 07:00:00 PM,GAMBLING,GAME/DICE,RESIDENTIAL YARD (FRONT/BACK),7,6,41,
10304729,HY493393,11/07/2015 07:55:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,OTHER,7,15,87,
10304730,HY493369,11/07/2015 07:41:00 PM,THEFT,RETAIL THEFT,CONVENIENCE STORE,9,3,75,
10304738,HY493454,11/07/2015 09:20:00 PM,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,7,3,86,
10304748,HY493462,11/07/2015 09:15:00 PM,BATTERY,SIMPLE,GAS STATION,2,3,33,
10304754,HY493438,11/07/2015 09:10:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,4,10,106,
10304760,HY493388,11/07/2015 06:10:00 PM,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,5,34,9,
10304761,HY493442,11/07/2015 03:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,15,122,
10304777,HY493378,11/07/2015 06:30:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,8,13,27,
10304778,HY493449,11/07/2015 08:09:00 PM,OTHER OFFENSE,PAROLE VIOLATION,STREET,5,34,151,
10304779,HY493475,11/07/2015 09:25:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,4,7,20,
10304781,HY493421,11/07/2015 07:03:00 PM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,8,15,14,
10304782,HY493444,11/07/2015 09:05:00 PM,NARCOTICS,POSS: SYNTHETIC DRUGS,SIDEWALK,6,21,12,
10304791,HY493473,11/07/2015 09:30:00 PM,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,ALLEY,4,10,106,
10304792,HY493494,11/07/2015 10:15:00 PM,OTHER OFFENSE,PAROLE VIOLATION,STREET,7,6,86,
10304800,HY493506,11/07/2015 10:52:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,11,28,7,
10304802,HY493477,11/07/2015 08:06:00 PM,OTHER OFFENSE,OTHER WEAPONS VIOLATION,OTHER,5,34,151,
10304808,HY493323,11/07/2015 06:40:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,3,5,60,
10304814,HY493505,11/07/2015 09:39:00 PM,NARCOTICS,POSS: HEROIN(WHITE),VEHICLE NON-COMMERCIAL,11,2,7,
10304826,HY493484,11/07/2015 10:00:00 PM,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,6,6,48,
10304833,HY493517,11/07/2015 10:30:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,6,17,49,
10304836,HY493555,11/07/2015 11:20:00 PM,OTHER OFFENSE,PAROLE VIOLATION,STREET,12,2,141,
10304837,HY493553,11/07/2015 10:56:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,4,10,13,
10304840,HY493570,11/07/2015 10:21:00 PM,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,11,2,7,
10304843,HY493552,11/07/2015 11:30:00 PM,CRIMINAL TRESPASS,TO LAND,GAS STATION,10,24,145,
10304853,HY493488,11/07/2015 10:11:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,8,16,42,
10304860,HY493580,11/07/2015 11:43:00 PM,NARCOTICS,POSS: BARBITUATES,STREET,3,20,44,
10304863,HY493524,11/07/2015 10:46:00 PM,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE PORCH/HALLWAY,3,5,46,
10304866,HY493598,11/08/2015 12:32:00 AM,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,5,9,97,
10304871,HY493576,11/08/2015 12:10:00 AM,CRIMINAL TRESPASS,TO LAND,RESTAURANT,8,16,39,
10304876,HY493620,11/08/2015 12:25:00 AM,CRIMINAL TRESPASS,TO VEHICLE,STREET,7,17,84,
10304884,HY493452,11/07/2015 07:30:00 PM,OTHER OFFENSE,TELEPHONE THREAT,OTHER,5,9,151,
10304887,HY493614,11/08/2015 01:15:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,10,24,16,
10304895,HY493550,11/07/2015 11:30:00 PM,ASSAULT,SIMPLE,OTHER,7,15,22,
10304907,HY493649,11/08/2015 01:58:00 AM,OTHER OFFENSE,PAROLE VIOLATION,STREET,7,17,86,
10304911,HY493628,11/08/2015 01:30:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,4,10,24,
10304916,HY493568,11/07/2015 10:29:00 PM,NARCOTICS,MANU/POSS. W/INTENT TO DELIVER: SYNTHETIC MARIJUANA,PARK PROPERTY,5,9,8,
10304918,HY493655,11/08/2015 02:45:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,VACANT LOT/LAND,11,24,47,
10304921,HY493686,11/08/2015 03:00:00 AM,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,11,24,130,
10304926,HY493666,11/08/2015 02:46:00 AM,NARCOTICS,POSS: HEROIN(WHITE),GAS STATION,10,22,36,
10304927,HY493674,11/08/2015 03:06:00 AM,ASSAULT,SIMPLE,VEHICLE NON-COMMERCIAL,14,26,123,
10304934,HY493608,11/08/2015 01:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,8,126,
10304938,HY493677,11/08/2015 02:50:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,8,15,14,
10304939,HY493671,11/08/2015 02:58:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,11,28,47,
10304941,HY493675,11/08/2015 03:20:00 AM,BATTERY,SIMPLE,STREET,12,27,30,
10304943,HY493672,11/08/2015 02:30:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,3,6,60,
10304945,HY493638,11/08/2015 01:55:00 AM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,BAR OR TAVERN,12,27,30,
10304958,HY493708,11/08/2015 04:15:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,3,6,60,
10304960,HY493637,11/08/2015 01:45:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,28,47,
10304979,HY493736,11/08/2015 05:20:00 AM,ASSAULT,AGGRAVATED: OTHER FIREARM,RESIDENCE,4,7,80,
10304982,HY493733,11/08/2015 05:02:00 AM,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,4,7,13,
10304991,HY493758,11/08/2015 06:55:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,9,14,28,
10305004,HY493782,11/08/2015 07:42:00 AM,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,6,21,12,
10305005,HY493814,11/08/2015 08:19:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,9,14,82,
10305014,HY493787,11/08/2015 07:50:00 AM,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,6,6,81,
